acct,bld_num,date_erected,im_sq_ft,land_ar,perimeter,bedrooms,full_bath,half_bath,total_rooms,dscr_e,frame_detached_garage,gunite_pool,pool_heater,solar_panel,brick_garage,canopy_residential,frame_abov,frame_shed,carport_residential,foundation_repaired,cracked_slab,latitude,longitude,distance_miles,land_val,bld_val,assessed_val,assessed_per_sqft
1155110170049,1,1988,2779,8330.0,248,4.0,2.0,1.0,8.0,4.0,4232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.006359201108253,-95.18115373276537,20.4362019402903,69057.0,225221.0,294278.0,105.89348686577905
1155130030009,1,1983,1510,6751.0,216,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.88180226521101,-95.66340545293406,19.48953507407791,49175.0,170286.0,219461.0,145.33841059602648
1155130070010,1,1984,1602,11202.0,214,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.884074827331936,-95.6673983517024,19.77306613890964,52624.0,169426.0,222050.0,138.6079900124844
1155130080020,1,1980,1654,6300.0,262,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.881055374493798,-95.66690727646925,19.657180325841097,48825.0,161585.0,210410.0,127.21281741233373
1155210080049,1,1984,1650,7350.0,194,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.539763956199774,-95.1650891251812,19.57834297094445,60848.0,202297.0,263145.0,159.48181818181817
1155210240019,1,1985,1664,6490.0,214,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,1008.0,0.0,0.0,0.0,29.5441808518186,-95.16749298470336,19.25027351351368,60031.0,202649.0,264050.0,158.68389423076923
1155300010012,1,1984,2439,9994.0,258,4.0,2.0,0.0,8.0,4.0,0.0,5616.0,1580.0,0.0,11243.0,0.0,0.0,0.0,0.0,0.0,0.0,29.64119522215,-95.14206228375772,15.962647300480242,69394.0,234340.0,323793.0,132.75645756457564
1155330290010,1,1984,1356,6300.0,194,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,29.888233265078256,-95.51499684173584,12.402368662050627,53767.0,133467.0,187441.0,138.23082595870207
1155380030045,1,1984,3326,8400.0,584,4.0,3.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99620656590197,-95.15719429194478,20.708206138779758,96096.0,223915.0,320011.0,96.21497294046902
1155380070018,1,2000,3199,9256.0,426,4.0,3.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99717884330177,-95.15261800346956,20.930691331638013,96781.0,317798.0,414579.0,129.59643638637075
1155380070045,1,1998,2927,7980.0,360,4.0,2.0,1.0,9.0,4.0,5875.0,4343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99605592879046,-95.15346592454308,20.838395343567274,63840.0,272031.0,346089.0,118.24017765630339
1155490260012,1,1984,3027,11559.0,378,4.0,2.0,1.0,9.0,4.0,4932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.894945384698943,-95.64718992235416,19.043807580816946,71270.0,283406.0,359608.0,118.800132144037
1155520040013,1,1983,1471,7722.0,216,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69454457986316,-95.13746707555276,14.67472704508677,57915.0,187289.0,245204.0,166.69204622705644
1155540030014,1,2023,2132,4600.0,298,4.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95852334858198,-95.4970772035102,15.679708576577093,35650.0,279326.0,314976.0,147.7373358348968
1155540060020,1,2020,1524,4877.0,194,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958843035039816,-95.49496337410316,15.638023120297067,35865.0,211182.0,247047.0,162.10433070866142
1155570060026,1,1993,1849,6720.0,204,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91599619164249,-95.56510532541192,15.89416833619243,58981.0,224201.0,283182.0,153.1541373715522
1155570160021,1,1990,2800,6642.0,388,5.0,3.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.918488535476385,-95.57022903446918,16.236779254659336,58908.0,277625.0,336533.0,120.19035714285714
1155570160042,1,1990,1410,6497.0,178,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91758437182001,-95.56940044887504,16.158032116302092,58773.0,181472.0,240245.0,170.38652482269504
1155670280116,1,2003,2691,6726.0,386,3.0,3.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.98283549257832,-95.15416095284895,20.105518186709684,67391.0,291487.0,358878.0,133.36231884057972
1155670300024,1,1999,2533,14074.0,280,3.0,2.0,0.0,7.0,4.0,0.0,5161.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,29.987541628177272,-95.14905133528484,20.55123003614146,60158.0,247286.0,321004.0,126.72878010264509
1155670320017,1,1997,3262,7383.0,454,5.0,3.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.985764188840623,-95.14764933537066,20.512029518950058,68089.0,338884.0,406973.0,124.7618025751073
1155700070008,1,1981,1671,4860.0,254,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.066373105622283,-95.38766446959154,21.18779179612906,36450.0,161059.0,197509.0,118.19808497905446
1155700090013,1,2000,2009,6480.0,234,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.069321516146974,-95.3839022342486,21.381364506814656,37665.0,229680.0,267345.0,133.07366849178695
1155700100015,1,1984,1138,4860.0,210,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,0.0,0.0,0.0,30.06842213745809,-95.38391627165292,21.31930209781635,36450.0,146399.0,183731.0,161.45079086115993
1156030460005,1,1984,1684,7656.0,276,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,29.75849803976421,-95.74056270011911,22.22130260084023,53712.0,226267.0,280310.0,166.45486935866984
1156030460026,1,1983,1277,6900.0,212,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.758202737514072,-95.74044194472488,22.214203333306585,53130.0,195379.0,248509.0,194.60375880971026
1156030460036,1,1983,1284,7748.0,198,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.756928761455782,-95.74051492093808,22.21941542213639,53783.0,191689.0,245472.0,191.17757009345794
1156030480005,1,1983,1284,6900.0,198,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75798099541448,-95.73920802368252,22.140312260310345,53130.0,190746.0,243876.0,189.93457943925233
1156060000007,1,1990,2810,6095.0,376,3.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1191.0,0.0,481.0,0.0,0.0,0.0,29.765971377743494,-94.98997804392516,22.803164766882116,42808.0,269966.0,314446.0,111.90249110320285
1156080020022,1,1986,2132,12480.0,232,3.0,2.0,0.0,6.0,3.0,0.0,7526.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.07240745588168,-95.49402858820726,22.81926323014604,59733.0,198255.0,257988.0,121.00750469043152
1156080060018,1,1987,2153,9450.0,234,3.0,2.0,0.0,7.0,3.0,0.0,18014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06951846704733,-95.49320810929646,22.61456517563652,57267.0,221653.0,296934.0,137.91639572689272
1156120010077,1,1997,3950,16416.0,524,4.0,3.0,1.0,9.0,4.0,0.0,5161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.019497677343384,-95.15153114313648,22.195854508241986,128822.0,582026.0,727483.0,184.17291139240507
1156210370029,1,1989,2886,8165.0,406,4.0,2.0,1.0,8.0,3.0,4328.0,4838.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77379176595584,-95.77146055210794,24.09107866022055,61189.0,327058.0,398993.0,138.25121275121276
1156220060008,1,2000,1890,4305.0,286,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.885877255850303,-95.7126180158881,22.295247133813497,46526.0,178600.0,225126.0,119.11428571428571
1156220070047,1,2001,1198,4120.0,182,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.88413835706817,-95.71476620941046,22.36774445004982,45981.0,163963.0,209944.0,175.24540901502505
1156220090011,1,2002,1620,4200.0,270,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.884495969915285,-95.71507285044076,22.394161701405448,46410.0,195745.0,242155.0,149.4783950617284
1156220100016,1,2002,1499,4198.0,262,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.888323885470147,-95.7120206798208,22.32857972274404,46388.0,190145.0,236533.0,157.79386257505004
1156300120009,1,1989,1607,6955.0,232,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.821030578546008,-95.70590144688384,20.57109125016995,55698.0,183819.0,239517.0,149.04604853764778
1156300120051,1,1990,1835,6300.0,210,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82002478303756,-95.7052699211657,20.519989743071516,55125.0,208733.0,263858.0,143.79182561307903
1156310060001,1,1989,1535,9570.0,212,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.05584613171487,-95.5026242693188,21.92168803839107,38105.0,174713.0,212818.0,138.64364820846905
1156340010006,1,1984,1600,7150.0,212,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.631248006856357,-95.49169241874732,11.511822875214904,64524.0,170239.0,234763.0,146.726875
1156350010006,1,1985,2571,14300.0,328,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62975339173212,-95.49162247910184,11.589264822232852,71853.0,230254.0,302107.0,117.50563982886037
1156350030006,1,1985,1606,6825.0,208,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62846205544382,-95.4909805118314,11.63469951925044,64191.0,150182.0,214373.0,133.48256537982564
1156360020015,1,1993,1684,5700.0,222,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.627480899667912,-95.48913920213856,11.619512147968628,63099.0,186655.0,249754.0,148.30997624703087
1156360040019,1,1985,1914,6600.0,242,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62998584718676,-95.4866296380619,11.390355666174806,63960.0,167420.0,231380.0,120.88819226750262
1156390040035,1,1996,2160,9515.0,218,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.627794707020065,-95.485757794772,11.478547126956705,66948.0,236960.0,318008.0,147.22592592592594
1156490040010,1,1984,1285,6240.0,200,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68333521872092,-95.08467425755124,17.92926913600362,48360.0,156644.0,205141.0,159.64280155642024
1156490040028,1,1984,1960,7994.0,266,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1789.0,0.0,630.0,0.0,0.0,0.0,29.682818991916054,-95.08203859171054,18.090940250177493,49790.0,177477.0,229686.0,117.18673469387755
1156510120016,1,1988,1849,6377.0,204,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.00930484262136,-95.55449737063924,20.45744737875786,54205.0,200739.0,254944.0,137.88209843158464
1156810190884,1,1992,1492,6249.0,202,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.887295795640416,-95.51107481444896,12.192131313979102,53860.0,170183.0,224043.0,150.16286863270778
1156810250957,1,1996,1544,6840.0,214,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1124.0,0.0,0.0,0.0,0.0,0.0,29.888558340918205,-95.5116915831578,12.28064716621737,54452.0,196507.0,252083.0,163.26619170984455
1156820020033,1,1984,1456,6900.0,212,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.944363330343684,-95.50150658404095,14.970033886549508,42930.0,188019.0,230949.0,158.6188186813187
1156820030042,1,1985,1316,7200.0,226,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94187252612762,-95.5037799580274,14.896815778734927,43133.0,161259.0,204392.0,155.31306990881458
1156820050039,1,1986,2143,6720.0,336,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94115385906831,-95.5033420839929,14.840856398361783,42809.0,216498.0,259307.0,121.00186654223052
1156900040005,1,1999,2330,5500.0,312,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.941577592110495,-95.45639050102206,13.563472932582595,39375.0,213581.0,252956.0,108.5648068669528
1156900050023,1,1995,2372,5500.0,328,3.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,0.0,0.0,29.940404472387524,-95.45892563088567,13.547556396133583,39375.0,224245.0,265678.0,112.00590219224283
1157050030111,1,1991,3810,6088.0,408,5.0,2.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.693405073763824,-95.62638938635985,16.053325923660008,45066.0,306970.0,352036.0,92.39790026246719
1157050050114,1,1993,3196,6697.0,352,4.0,2.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6932944703935,-95.62769696402609,16.130689311102067,45523.0,277744.0,323267.0,101.1473717146433
1157090100017,1,1995,2145,6000.0,230,3.0,2.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79323752286291,-95.80864918695548,26.39988609875466,50100.0,289012.0,339112.0,158.09417249417248
1157090110018,1,1994,1916,6201.0,226,3.0,2.0,0.0,7.0,3.0,0.0,4752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79254341137568,-95.80912547067054,26.424321199597124,50268.0,254476.0,309496.0,161.53235908141963
1157130110005,1,1984,1451,6900.0,192,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,29.65584600790863,-95.06155674229416,19.868244737998268,56355.0,160579.0,217360.0,149.8001378359752
1157130150035,1,1984,1299,6600.0,180,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,29.657323194329344,-95.06287838512172,19.75730699387374,56100.0,143606.0,199706.0,153.73826020015397
1157130160016,1,1983,1402,7392.0,190,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65725040243389,-95.06684234266812,19.537340818989595,56773.0,169377.0,226150.0,161.30527817403708
1157150010024,1,1984,1088,4400.0,186,3.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91256756616013,-95.59183734560708,16.958810365827805,51968.0,125981.0,177949.0,163.55606617647058
1157150010093,1,1992,1962,8604.0,302,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9150083838642,-95.58690300281728,16.834649856713654,58222.0,281910.0,340132.0,173.3598369011213
1157150020032,1,1983,1692,4400.0,282,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91264643690077,-95.59113278404918,16.929126187459687,51968.0,164175.0,216143.0,127.74408983451536
1157150030004,1,1983,1517,5540.0,282,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.914987229968983,-95.588611727084,16.912899705272565,55644.0,148938.0,204582.0,134.8595912986157
1157150030021,1,1984,1526,4371.0,236,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,6955.0,0.0,0.0,0.0,0.0,0.0,0.0,29.913258797845533,-95.58896258835334,16.854036864767377,52032.0,137774.0,196761.0,128.93905635648755
1157160030011,1,1992,2184,11842.0,252,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91603945321375,-95.58964678454149,17.006895194985738,61233.0,252881.0,314114.0,143.82509157509156
1157160030026,1,1992,1680,7786.0,218,4.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91540327855322,-95.58913284773094,16.955253771840262,57461.0,204829.0,262290.0,156.125
1157170020012,1,1983,2393,11840.0,342,4.0,2.0,1.0,7.0,3.0,0.0,5166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.954621734566025,-95.62365908766178,20.285461906910538,71647.0,198860.0,275673.0,115.19974926870037
1157210040007,1,1997,1890,6300.0,248,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.763466363040543,-95.76181915610832,23.49659543995334,50123.0,227361.0,277484.0,146.8169312169312
1157210050049,1,1997,1964,7000.0,298,4.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76153765544625,-95.76099312434916,23.446334629910456,51090.0,242491.0,293581.0,149.48116089613035
1157290080017,1,1987,1964,8360.0,312,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.01153425031167,-95.55838453762529,20.713080242690253,56066.0,196405.0,252471.0,128.54938900203666
1157290090007,1,1987,1843,6720.0,284,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.01127893499633,-95.55792295454576,20.683239067007396,54672.0,202451.0,257123.0,139.5132935431362
1157290100028,1,1984,1843,7632.0,284,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.01065417419506,-95.55657867456544,20.603275656095626,55447.0,181973.0,237420.0,128.82257189365166
1157290110006,1,1984,1843,9718.0,284,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.012092711124275,-95.55508460625173,20.638622605128013,57220.0,193765.0,250985.0,136.1828540423223
1157290110043,1,1986,2396,6936.0,330,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.011987806789325,-95.55481542550277,20.623854870439228,54856.0,218345.0,273201.0,114.02378964941569
1157290120036,1,1987,1808,5932.0,202,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.009974742266586,-95.55449206047795,20.49622911926378,53447.0,201550.0,254997.0,141.03816371681415
1157290230029,1,1986,1470,6678.0,178,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.011105164970623,-95.55484544985596,20.573410804254365,54636.0,164703.0,219339.0,149.21020408163264
1157390270003,1,1986,2767,8733.0,332,4.0,2.0,1.0,8.0,4.0,5332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.892600652652483,-95.65029450865448,19.128430847482058,73488.0,256656.0,335476.0,121.24177809902422
1157550130400,1,1998,2012,7994.0,230,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.821906557761743,-95.69223871698702,19.78277764655113,40757.0,208689.0,249446.0,123.97912524850895
1157550130408,1,1998,2194,7998.0,214,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,29.821355451609477,-95.69259347321244,19.79542453604693,40760.0,238594.0,280006.0,127.62351868732908
1157550130419,1,1997,2038,7998.0,228,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.821184929065087,-95.6931915754302,19.82796551926101,40760.0,208476.0,249236.0,122.29440628066732
1157580020006,1,1990,1712,12190.0,206,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1174.0,0.0,1964.0,0.0,0.0,0.0,29.67451454195525,-95.12740399859749,15.718231973078348,68253.0,202273.0,273664.0,159.85046728971963
1157600040019,1,1984,946,4200.0,182,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.873216163938757,-95.69197615034926,20.818422679358125,49140.0,94146.0,143286.0,151.46511627906978
1157600060001,1,2003,2386,21954.0,326,4.0,2.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.871507815627027,-95.69243499692968,20.80010209281005,158364.0,192189.0,350553.0,146.92078792958927
1157600070025,1,1993,2611,5192.0,312,4.0,2.0,1.0,8.0,3.0,0.0,5616.0,3950.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,29.87189234271841,-95.69399784745242,20.896939936011695,50301.0,239251.0,289552.0,110.89697433933358
1157620010007,1,2003,1256,5775.0,206,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.876572334150197,-95.70600996367246,21.685154188945454,52246.0,178052.0,230298.0,183.35828025477707
1157680030024,1,1991,2500,6440.0,332,3.0,2.0,1.0,8.0,3.0,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.64841664811627,-95.13401731020376,16.13355296573696,64336.0,210000.0,274336.0,109.7344
1157730010083,1,1989,2087,6347.0,364,4.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.00899216479857,-95.55223455107893,20.3663319798186,55568.0,224170.0,279738.0,134.03833253473886
1157730020003,1,1991,2088,6335.0,338,4.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0073511895125,-95.55526846334756,20.369142264406932,55463.0,226116.0,281579.0,134.8558429118774
1157760040008,1,1986,3035,10455.0,494,4.0,3.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.060798935720097,-95.1688196026523,24.02049408636217,100455.0,343876.0,444331.0,146.4023064250412
1157760040038,1,1986,3182,13519.0,476,5.0,3.0,1.0,8.0,4.0,0.0,9653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06128618742685,-95.16930396505366,24.035077194917843,103519.0,399054.0,502573.0,157.94248900062854
1157760160003,1,1987,3844,11710.0,434,5.0,3.0,1.0,10.0,4.0,4135.0,5161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06018938816216,-95.1605524573336,24.236736385321823,101710.0,429102.0,540108.0,140.50676378772113
1157780010006,1,1995,1311,4840.0,176,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62859589252467,-95.4244950641019,9.654913354682797,14092.0,86708.0,100800.0,76.88787185354691
1157780010029,1,2004,1758,5100.0,286,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62992758048876,-95.4221520370927,9.521298926143288,39476.0,176810.0,216286.0,123.02957906712173
1157780020016,1,1995,1311,4280.0,176,4.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62908602788928,-95.4233373397885,9.599694534316184,13910.0,86890.0,100800.0,76.88787185354691
1157780030036,1,2003,1376,4280.0,184,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.630132389522736,-95.4233564462006,9.531929043415033,38734.0,160597.0,199331.0,144.86264534883722
1157780040013,1,2003,1178,4387.0,178,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,12750.0,0.0,0.0,0.0,2352.0,0.0,0.0,0.0,29.63057133858683,-95.42475598686038,9.531941346408562,38831.0,143811.0,197744.0,167.8641765704584
1157850020002,1,1984,1685,7605.0,288,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69302205810768,-95.134114105503,14.898705760673227,59960.0,234491.0,294451.0,174.74836795252224
1157850040005,1,1984,1696,7718.0,216,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,29.694618520356475,-95.13147763913985,15.015416155096224,60079.0,190034.0,251157.0,148.0878537735849
1157890030010,1,1994,1842,9900.0,260,3.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82310538975069,-95.8264281354014,27.70668973199861,64350.0,286563.0,350913.0,190.50651465798046
